0	0
0.0333333	0.829647
0.0666667	0.904598
0.1	0.912076
0.133333	0.914144
0.166667	0.91476
0.2	0.915275
0.233333	0.915678
0.266667	0.916393
0.3	0.916982
0.333333	0.917155
0.366667	0.917505
0.4	0.918415
0.433333	0.918836
0.466667	0.919282
0.5	0.919258
0.533333	0.919636
0.566667	0.920355
0.6	0.920826
0.633333	0.921007
0.666667	0.921858
0.7	0.922422
0.733333	0.923032
0.766667	0.923615
0.8	0.924178
0.833333	0.924532
0.866667	0.924778
0.9	0.925316
0.933333	0.926088
0.966667	0.926525
1	0.926972
1.03333	0.927056
1.06667	0.927468
1.1	0.927776
1.13333	0.928241
1.16667	0.928687
1.2	0.92931
1.23333	0.929783
1.26667	0.929968
1.3	0.930103
1.33333	0.930464
1.36667	0.930596
1.4	0.931049
1.43333	0.93156
1.46667	0.931573
1.5	0.931677
1.53333	0.931979
1.56667	0.932678
1.6	0.933123
1.63333	0.933648
1.66667	0.934024
1.7	0.934854
1.73333	0.93551
1.76667	0.936949
1.8	0.939516
1.83333	0.944264
1.86667	0.949049
1.9	0.953767
1.93333	0.958058
1.96667	0.961744
2	0.965188
2.03333	0.96921
2.06667	0.972201
2.1	0.972871
2.13333	0.972826
2.16667	0.972207
2.2	0.971383
2.23333	0.969853
2.26667	0.967327
2.3	0.964681
2.33333	0.962016
2.36667	0.959048
2.4	0.957381
2.43333	0.955778
2.46667	0.953555
2.5	0.950051
2.53333	0.946329
2.56667	0.943127
2.6	0.940479
2.63333	0.939981
2.66667	0.941269
2.7	0.938852
2.73333	0.933919
2.76667	0.935547
2.8	0.940246
2.83333	0.945499
2.86667	0.954296
2.9	0.966651
2.93333	0.98537
2.96667	1.01051
3	1.0453
3.03333	1.08557
3.06667	1.12292
3.1	1.15436
3.13333	1.17993
3.16667	1.19977
3.2	1.21134
3.23333	1.21716
3.26667	1.21628
3.3	1.20621
3.33333	1.18756
3.36667	1.16503
3.4	1.14331
3.43333	1.1224
3.46667	1.10778
3.5	1.08912
3.53333	1.1141
3.56667	1.1254
3.6	1.12438
3.63333	1.10893
3.66667	1.08827
3.7	1.06713
3.73333	1.04709
3.76667	1.03099
3.8	1.0178
3.83333	1.00329
3.86667	0.990087
3.9	0.978362
3.93333	0.965474
3.96667	0.951468
4	0.938971
4.03333	0.926752
4.06667	0.914925
4.1	0.903935
4.13333	0.895157
4.16667	0.888171
4.2	0.881491
4.23333	0.874454
4.26667	0.868232
4.3	0.863823
4.33333	0.858189
4.36667	0.849277
4.4	0.844766
4.43333	0.848969
4.46667	0.860334
4.5	0.879599
4.53333	0.907576
4.56667	0.947415
4.6	0.99024
4.63333	1.02829
4.66667	1.06007
4.7	1.0863
4.73333	1.11374
4.76667	1.14377
4.8	1.16638
4.83333	1.18126
4.86667	1.19608
4.9	1.21323
4.93333	1.22468
4.96667	1.22994
5	1.22779
5.03333	1.21535
5.06667	1.1896
5.1	1.15241
5.13333	1.10252
5.16667	1.03841
5.2	0.960133
5.23333	0.867025
5.26667	0.765163
5.3	0.741558
