0	0.0110242	-0.0319839	0.788389	0.999995	-0.000247574	0.00307081	0.000167084	0.999657	0.0261838	-0.00307624	-0.0261831	0.999652
0.0333333	0.162494	0.979896	-1.98429	0.252438	0.96689	-0.0374103	-0.965939	0.254086	0.0490066	0.0568894	0.0237649	0.998098
0.0666667	0.159889	0.982064	-1.98119	0.15892	0.987273	0.00604343	-0.987246	0.158851	0.0105293	0.00943528	-0.00763967	0.999926
0.1	0.159137	0.983623	-1.97972	0.112277	0.993427	0.0223044	-0.993664	0.112134	0.00757308	0.00502221	-0.0230134	0.999723
0.133333	0.159208	0.984199	-1.97937	0.091832	0.995384	0.0278751	-0.995763	0.0916603	0.00737954	0.00479044	-0.0284346	0.999584
0.166667	0.15952	0.984469	-1.97934	0.0835658	0.996066	0.0294962	-0.99649	0.0833787	0.00752083	0.00503189	-0.0300211	0.999537
0.2	0.159804	0.984616	-1.97944	0.0796146	0.996389	0.0294906	-0.99681	0.0794133	0.00793782	0.00556721	-0.0300285	0.999534
0.233333	0.160072	0.984677	-1.9796	0.077006	0.996606	0.0290934	-0.997013	0.076796	0.00826847	0.00600615	-0.0296432	0.999542
0.266667	0.160227	0.984734	-1.97985	0.0756097	0.996746	0.0279357	-0.997116	0.0753952	0.00865504	0.00652066	-0.0285095	0.999572
0.3	0.160481	0.984743	-1.98006	0.0745345	0.99683	0.0278259	-0.997196	0.0743166	0.0087867	0.00669092	-0.0284028	0.999574
0.333333	0.160615	0.98475	-1.98042	0.0742108	0.996862	0.0275553	-0.997219	0.0739912	0.00890747	0.00684067	-0.0281397	0.999581
0.366667	0.160896	0.984756	-1.98071	0.0731161	0.996928	0.0280701	-0.997299	0.0728878	0.00907576	0.00700192	-0.0286578	0.999565
0.4	0.160941	0.984781	-1.98102	0.0728899	0.99697	0.0271471	-0.997315	0.0726696	0.00901872	0.00701863	-0.0277316	0.999591
0.433333	0.161173	0.98479	-1.98125	0.0725814	0.996993	0.0271358	-0.997339	0.0723645	0.00889186	0.00690145	-0.027709	0.999592
0.466667	0.161273	0.984805	-1.98156	0.0729084	0.99698	0.026736	-0.997314	0.0726939	0.00891075	0.0069403	-0.0273139	0.999603
0.5	0.161383	0.984814	-1.98186	0.0731103	0.996968	0.0266453	-0.997298	0.0728906	0.00912705	0.00715719	-0.0272406	0.999603
0.533333	0.161539	0.984776	-1.9821	0.0729751	0.996971	0.0268937	-0.997306	0.072747	0.00936406	0.00737926	-0.0275047	0.999594
0.566667	0.161613	0.984759	-1.9824	0.0733656	0.996941	0.0269384	-0.997274	0.0731245	0.00983198	0.00783206	-0.0275863	0.999589
0.6	0.161762	0.984746	-1.98261	0.0735184	0.996921	0.027256	-0.997263	0.0732741	0.0098584	0.00783089	-0.0279062	0.99958
0.633333	0.161769	0.984742	-1.98278	0.0733215	0.996936	0.0272349	-0.997282	0.0730956	0.00920227	0.00718332	-0.0278357	0.999587
0.666667	0.161835	0.984738	-1.98284	0.0736852	0.996899	0.0276109	-0.997261	0.0734783	0.00843509	0.00638013	-0.0281569	0.999583
0.7	0.161884	0.984735	-1.98293	0.073904	0.996866	0.0282206	-0.997246	0.0736988	0.00824329	0.00613763	-0.0287521	0.999568
0.733333	0.161938	0.984776	-1.98305	0.0743223	0.996813	0.0289872	-0.997216	0.0741147	0.00817336	0.00599893	-0.029514	0.999546
0.766667	0.161988	0.984801	-1.98308	0.0739574	0.99681	0.0299876	-0.997242	0.0737366	0.00840374	0.00616575	-0.0305264	0.999515
0.8	0.161988	0.984746	-1.9831	0.0741457	0.996774	0.0307332	-0.997231	0.0739329	0.00800295	0.00570494	-0.0312415	0.999496
0.833333	0.161955	0.984725	-1.98305	0.073952	0.996767	0.0314015	-0.997246	0.0737385	0.00790446	0.00556342	-0.0318995	0.999476
0.866667	0.161925	0.984695	-1.98304	0.0743198	0.996737	0.0315038	-0.997219	0.0741083	0.00783002	0.00546978	-0.0319981	0.999473
0.9	0.161894	0.984753	-1.98299	0.074431	0.996737	0.0312468	-0.997211	0.0742179	0.00792628	0.00558134	-0.0317496	0.99948
0.933333	0.161769	0.984717	-1.9829	0.074821	0.996746	0.030001	-0.997181	0.0746156	0.00790933	0.00564504	-0.0305082	0.999519
0.966667	0.161631	0.984754	-1.98275	0.0744797	0.996793	0.0292565	-0.997203	0.0742613	0.00848497	0.00628514	-0.0298066	0.999536
1	0.161522	0.984735	-1.98258	0.0747311	0.996779	0.0291183	-0.997184	0.0745138	0.00847998	0.00628295	-0.02967	0.99954
1.03333	0.161423	0.984751	-1.9824	0.0747593	0.996761	0.029638	-0.997182	0.0745408	0.00841078	0.00617429	-0.0301833	0.999525
1.06667	0.161319	0.984756	-1.98225	0.074914	0.99673	0.0302762	-0.997171	0.0746911	0.00842824	0.00613931	-0.030822	0.999506
1.1	0.16135	0.984736	-1.98202	0.0744438	0.996732	0.03137	-0.997209	0.0742251	0.00808115	0.0057263	-0.031884	0.999475
1.13333	0.16121	0.984695	-1.98176	0.0742254	0.99674	0.0316283	-0.997227	0.0740187	0.00765835	0.0052923	-0.032109	0.99947
1.16667	0.160907	0.98468	-1.98157	0.0741909	0.996763	0.0309559	-0.997233	0.0740084	0.00699959	0.00468594	-0.0313896	0.999496
1.2	0.160819	0.984659	-1.98124	0.0749493	0.996705	0.0310279	-0.997179	0.0747845	0.00644211	0.00410048	-0.0314232	0.999498
