0	-0.00749078
0.0333333	0.0908217
0.0666667	-0.00885679
0.1	-0.0795015
0.133333	-0.124135
0.166667	-0.149903
0.2	-0.163808
0.233333	-0.170595
0.266667	-0.174496
0.3	-0.178068
0.333333	-0.180097
0.366667	-0.180713
0.4	-0.180639
0.433333	-0.180864
0.466667	-0.181251
0.5	-0.180876
0.533333	-0.17945
0.566667	-0.178598
0.6	-0.178099
0.633333	-0.178129
0.666667	-0.177955
0.7	-0.177954
0.733333	-0.178051
0.766667	-0.178188
0.8	-0.177931
0.833333	-0.177931
0.866667	-0.178141
0.9	-0.178477
0.933333	-0.178492
0.966667	-0.178781
1	-0.179173
1.03333	-0.179597
1.06667	-0.17993
1.1	-0.180116
1.13333	-0.180386
1.16667	-0.180322
1.2	-0.180641
1.23333	-0.180759
1.26667	-0.18108
1.3	-0.181202
1.33333	-0.181323
1.36667	-0.18117
1.4	-0.181288
1.43333	-0.181221
1.46667	-0.180866
1.5	-0.18072
1.53333	-0.180119
1.56667	-0.179632
1.6	-0.17944
1.63333	-0.179932
1.66667	-0.180202
1.7	-0.180446
1.73333	-0.180212
1.76667	-0.179891
1.8	-0.180134
1.83333	-0.181003
1.86667	-0.185123
1.9	-0.197259
1.93333	-0.222405
1.96667	-0.267875
2	-0.342122
2.03333	-0.448692
2.06667	-0.564056
2.1	-0.633058
2.13333	-0.644955
2.16667	-0.621205
2.2	-0.581215
2.23333	-0.541888
2.26667	-0.515896
2.3	-0.496508
2.33333	-0.485645
2.36667	-0.489113
2.4	-0.49807
2.43333	-0.502638
2.46667	-0.50064
2.5	-0.503721
2.53333	-0.516757
2.56667	-0.53349
2.6	-0.539688
2.63333	-0.526625
2.66667	-0.507671
2.7	-0.480925
2.73333	-0.445613
2.76667	-0.407678
2.8	-0.370542
2.83333	-0.335555
2.86667	-0.306169
2.9	-0.287761
2.93333	-0.277182
2.96667	-0.27563
3	-0.270654
3.03333	-0.25788
3.06667	-0.237502
3.1	-0.220859
3.13333	-0.217872
3.16667	-0.255015
3.2	-0.36681
3.23333	-0.528939
3.26667	-0.698575
3.3	-0.812244
3.33333	-0.867001
3.36667	-0.868921
3.4	-0.818072
3.43333	-0.730434
3.46667	-0.613071
3.5	-0.494881
3.53333	-0.426464
3.56667	-0.430865
3.6	-0.450283
3.63333	-0.451386
3.66667	-0.43578
3.7	-0.428585
3.73333	-0.472747
3.76667	-0.477897
3.8	-0.455629
3.83333	-0.424193
3.86667	-0.376878
3.9	-0.332677
3.93333	-0.292481
3.96667	-0.267349
4	-0.252847
4.03333	-0.241829
4.06667	-0.237513
4.1	-0.235968
4.13333	-0.228229
4.16667	-0.214742
4.2	-0.215465
4.23333	-0.24549
4.26667	-0.340587
4.3	-0.511382
4.33333	-0.690293
4.36667	-0.817841
4.4	-0.874878
4.43333	-0.878999
4.46667	-0.826124
4.5	-0.731841
4.53333	-0.60076
4.56667	-0.463558
4.6	-0.388559
4.63333	-0.406197
4.66667	-0.424816
4.7	-0.419886
4.73333	-0.390223
4.76667	-0.389843
4.8	-0.440787
4.83333	-0.447106
4.86667	-0.442106
4.9	-0.414966
4.93333	-0.376002
4.96667	-0.332677
5	-0.299512
5.03333	-0.274222
5.06667	-0.256544
5.1	-0.244175
5.13333	-0.239791
5.16667	-0.239609
5.2	-0.235947
5.23333	-0.226515
5.26667	-0.224723
5.3	-0.240706
5.33333	-0.294716
5.36667	-0.408744
5.4	-0.584707
