0	-0.00749078
0.0333333	0.0942926
0.0666667	0.000192848
0.1	-0.0675569
0.133333	-0.114833
0.166667	-0.141303
0.2	-0.156058
0.233333	-0.164832
0.266667	-0.169871
0.3	-0.172806
0.333333	-0.174981
0.366667	-0.176302
0.4	-0.177223
0.433333	-0.177826
0.466667	-0.177991
0.5	-0.178384
0.533333	-0.17842
0.566667	-0.178159
0.6	-0.178049
0.633333	-0.177947
0.666667	-0.177991
0.7	-0.177601
0.733333	-0.177345
0.766667	-0.176919
0.8	-0.176558
0.833333	-0.176335
0.866667	-0.176285
0.9	-0.176167
0.933333	-0.176379
0.966667	-0.176883
1	-0.176986
1.03333	-0.177132
1.06667	-0.177252
1.1	-0.17771
1.13333	-0.17792
1.16667	-0.177903
1.2	-0.178287
1.23333	-0.178411
1.26667	-0.178282
1.3	-0.178157
1.33333	-0.178599
1.36667	-0.178607
1.4	-0.178674
1.43333	-0.178705
1.46667	-0.178907
1.5	-0.178782
1.53333	-0.178721
1.56667	-0.178721
1.6	-0.178513
1.63333	-0.178375
1.66667	-0.178373
1.7	-0.178637
1.73333	-0.178477
1.76667	-0.178182
1.8	-0.178155
1.83333	-0.178403
1.86667	-0.178731
1.9	-0.179152
1.93333	-0.17946
1.96667	-0.179669
2	-0.180066
2.03333	-0.180132
2.06667	-0.180136
2.1	-0.180297
2.13333	-0.180575
2.16667	-0.180572
2.2	-0.18055
2.23333	-0.180621
2.26667	-0.180594
2.3	-0.180526
2.33333	-0.18053
2.36667	-0.180463
2.4	-0.180153
2.43333	-0.179998
2.46667	-0.179933
2.5	-0.179631
2.53333	-0.179782
2.56667	-0.179371
2.6	-0.179132
2.63333	-0.179433
2.66667	-0.180295
2.7	-0.183209
2.73333	-0.18459
2.76667	-0.185175
2.8	-0.184962
2.83333	-0.186266
2.86667	-0.192343
2.9	-0.211392
2.93333	-0.254263
2.96667	-0.339927
3	-0.473256
3.03333	-0.600639
3.06667	-0.679837
3.1	-0.71471
3.13333	-0.726119
3.16667	-0.731053
3.2	-0.73234
3.23333	-0.730097
3.26667	-0.733422
3.3	-0.74376
3.33333	-0.756349
3.36667	-0.739264
3.4	-0.738624
3.43333	-0.697792
3.46667	-0.626423
3.5	-0.559686
3.53333	-0.485233
3.56667	-0.421044
3.6	-0.369606
3.63333	-0.340721
3.66667	-0.349523
3.7	-0.369014
3.73333	-0.35007
3.76667	-0.295985
3.8	-0.241031
3.83333	-0.25801
3.86667	-0.421629
3.9	-0.758001
3.93333	-0.924778
3.96667	-0.972273
4	-0.922788
4.03333	-0.81066
4.06667	-0.652129
4.1	-0.496755
4.13333	-0.450397
4.16667	-0.498465
4.2	-0.5037
4.23333	-0.500242
4.26667	-0.541841
4.3	-0.564655
4.33333	-0.519811
4.36667	-0.459329
4.4	-0.37342
4.43333	-0.304909
4.46667	-0.270799
4.5	-0.267187
4.53333	-0.271698
4.56667	-0.256698
4.6	-0.232816
4.63333	-0.248583
4.66667	-0.381623
4.7	-0.663842
4.73333	-0.899137
4.76667	-0.972141
4.8	-0.941785
4.83333	-0.828969
4.86667	-0.676801
4.9	-0.499444
4.93333	-0.358493
4.96667	-0.385198
5	-0.41756
5.03333	-0.401454
5.06667	-0.466107
5.1	-0.539907
5.13333	-0.518301
5.16667	-0.464634
5.2	-0.376285
5.23333	-0.288656
5.26667	-0.255793
5.3	-0.247401
5.33333	-0.244948
5.36667	-0.243724
