0	0
0.0333333	0.414754
0.0666667	0.390327
0.1	0.38409
0.133333	0.384713
0.166667	0.389406
0.2	0.395635
0.233333	0.401828
0.266667	0.407762
0.3	0.413391
0.333333	0.418698
0.366667	0.420719
0.4	0.422939
0.433333	0.424202
0.466667	0.424838
0.5	0.426706
0.533333	0.429937
0.566667	0.436804
0.6	0.443786
0.633333	0.447993
0.666667	0.448818
0.7	0.4472
0.733333	0.445493
0.766667	0.443641
0.8	0.446106
0.833333	0.4468
0.866667	0.448096
0.9	0.44724
0.933333	0.444035
0.966667	0.439532
1	0.436238
1.03333	0.432251
1.06667	0.429524
1.1	0.427362
1.13333	0.425278
1.16667	0.424424
1.2	0.424251
1.23333	0.423921
1.26667	0.424013
1.3	0.422868
1.33333	0.421279
1.36667	0.41941
1.4	0.417264
1.43333	0.415067
1.46667	0.413152
1.5	0.41154
1.53333	0.410655
1.56667	0.406193
1.6	0.402408
1.63333	0.407757
1.66667	0.40909
1.7	0.409602
1.73333	0.410312
1.76667	0.409131
1.8	0.407884
1.83333	0.409149
1.86667	0.412347
1.9	0.431401
1.93333	0.475035
1.96667	0.555989
2	0.696965
2.03333	0.88818
2.06667	1.03028
2.1	1.01197
2.13333	0.877558
2.16667	0.673746
2.2	0.511208
2.23333	0.458349
2.26667	0.489333
2.3	0.560637
2.33333	0.668736
2.36667	0.807153
2.4	0.955788
2.43333	1.08277
2.46667	1.1082
2.5	0.992241
2.53333	0.785517
2.56667	0.536735
2.6	0.336779
2.63333	0.278169
2.66667	0.367303
2.7	0.568541
2.73333	0.782058
2.76667	0.870996
2.8	0.876831
2.83333	0.860581
2.86667	0.839433
2.9	0.776133
2.93333	0.672114
2.96667	0.505948
3	0.450268
3.03333	0.559882
3.06667	0.806203
3.1	1.1328
3.13333	1.41836
3.16667	1.57009
3.2	1.35948
3.23333	0.734478
3.26667	0.328222
3.3	0.817049
3.33333	1.43301
3.36667	1.70089
3.4	1.48186
3.43333	1.0978
3.46667	0.946116
3.5	1.08966
3.53333	1.26879
3.56667	1.49251
3.6	1.71571
3.63333	1.93365
3.66667	2.06493
3.7	1.90031
3.73333	1.46088
3.76667	0.693481
3.8	0.0677235
3.83333	0.0737544
3.86667	0.269606
3.9	0.410116
3.93333	0.609946
3.96667	0.939673
4	1.39139
4.03333	1.88784
4.06667	2.34524
4.1	2.62731
4.13333	2.38441
4.16667	1.89944
4.2	1.72315
4.23333	1.779
4.26667	1.67145
4.3	1.52707
4.33333	1.47906
4.36667	1.34293
4.4	1.22467
4.43333	1.07968
4.46667	0.916297
4.5	0.825384
4.53333	0.719982
4.56667	0.646393
4.6	0.638802
4.63333	0.622224
4.66667	0.592727
4.7	0.581501
4.73333	0.570332
4.76667	0.585826
4.8	0.584676
4.83333	0.530205
4.86667	0.540441
4.9	0.555458
4.93333	0.517982
4.96667	0.481669
5	0.474388
5.03333	0.479013
5.06667	0.490348
5.1	0.506239
5.13333	0.524038
