0	0	1	0	0	0	-1	-1	0	0
0.0333333	0.997462	-0.0562967	-0.043584	0.0518195	0.993856	-0.0978045	0.0488222	0.0952978	0.994251
0.0666667	0.999261	-0.0151621	-0.0353292	0.0159059	0.999656	0.0208681	0.0350006	-0.0214147	0.999158
0.1	0.999543	-0.00949006	-0.0286854	0.0109719	0.998589	0.0519491	0.0281519	-0.0522401	0.998238
0.133333	0.999643	-0.00827654	-0.0254086	0.00939925	0.99897	0.0443898	0.0250151	-0.0446127	0.998691
0.166667	0.999699	-0.00954587	-0.0226082	0.0102913	0.999399	0.0330884	0.0222787	-0.0333111	0.999197
0.2	0.999755	-0.00936348	-0.0200488	0.00987113	0.999629	0.0253731	0.0198038	-0.0255648	0.999477
0.233333	0.999817	-0.00792168	-0.0174082	0.00832449	0.999696	0.0231896	0.0172192	-0.0233303	0.99958
0.266667	0.999891	-0.00465543	-0.0140366	0.00498292	0.999714	0.023387	0.0139237	-0.0234544	0.999628
0.3	0.999944	-0.00154239	-0.0105173	0.00174086	0.99982	0.0188874	0.0104863	-0.0189047	0.999766
0.333333	0.999973	0.00131378	-0.00726907	-0.00118999	0.999855	0.017008	0.00729036	-0.0169988	0.999829
0.366667	0.999983	0.00404263	-0.00416847	-0.00397399	0.999859	0.0163437	0.00423395	-0.0163269	0.999858
0.4	0.999985	0.00529993	-0.000990202	-0.0052891	0.999929	0.0106386	0.00104652	-0.0106332	0.999943
0.433333	0.99998	0.00616736	0.00159106	-0.00617692	0.999962	0.00607192	-0.00155355	-0.00608162	0.99998
0.466667	0.999968	0.00699755	0.00394078	-0.00701285	0.999968	0.00388377	-0.00391348	-0.00391128	0.999985
0.5	0.999963	0.00632299	0.00585489	-0.00632526	0.99998	0.000367842	-0.00585245	-0.000404862	0.999983
0.533333	0.999963	0.00493206	0.00699568	-0.00490653	0.999981	-0.00366166	-0.00701361	0.0036272	0.999969
0.566667	0.999963	0.00314094	0.00806582	-0.00307397	0.999961	-0.00830227	-0.00809158	0.00827716	0.999933
0.6	0.999962	0.00211567	0.00849751	-0.00201164	0.999923	-0.0122321	-0.00852274	0.0122145	0.999889
0.633333	0.999963	0.00106941	0.0085867	-0.000956116	0.999913	-0.0131875	-0.00860006	0.0131788	0.999876
0.666667	0.999966	1.87279e-05	0.00826638	0.000105373	0.999887	-0.015012	-0.00826573	0.0150124	0.999853
0.7	0.999972	-0.000879898	0.00744882	0.00100261	0.999864	-0.016486	-0.00743329	0.016493	0.999836
0.733333	0.99998	-0.00181583	0.00611401	0.00190274	0.999897	-0.0142393	-0.00608752	0.0142506	0.99988
0.766667	0.999984	-0.00300595	0.00477932	0.00307114	0.999902	-0.0136909	-0.0047377	0.0137054	0.999895
0.8	0.999986	-0.00419772	0.00309557	0.00423432	0.99992	-0.0119135	-0.00304531	0.0119265	0.999924
0.833333	0.999984	-0.00545453	0.00139337	0.00547215	0.999901	-0.0129705	-0.00132248	0.0129779	0.999915
0.866667	0.99998	-0.00627391	-0.000195267	0.00627142	0.999922	-0.0108392	0.000263256	0.0108378	0.999941
0.9	0.999975	-0.00683224	-0.00166764	0.00681204	0.999907	-0.01183	0.00174831	0.0118184	0.999929
0.933333	0.999967	-0.00751603	-0.0031957	0.00747896	0.999906	-0.0114585	0.00328152	0.0114342	0.999929
0.966667	0.999962	-0.00741082	-0.00459452	0.00734726	0.999879	-0.013701	0.0046955	0.0136667	0.999896
1	0.999963	-0.00644509	-0.00562818	0.00636217	0.999873	-0.014629	0.00572175	0.0145927	0.999877
1.03333	0.999971	-0.00472044	-0.0060148	0.0046467	0.999915	-0.012215	0.00607195	0.0121867	0.999907
1.06667	0.999975	-0.00387416	-0.00589033	0.00380196	0.999918	-0.0122204	0.00593719	0.0121977	0.999908
1.1	0.999975	-0.00406789	-0.0057382	0.0039901	0.999901	-0.0135038	0.00579256	0.0134805	0.999892
1.13333	0.999973	-0.00470814	-0.00556364	0.00462112	0.999868	-0.0155514	0.00563612	0.0155253	0.999864
1.16667	0.99997	-0.00569876	-0.00523963	0.00561983	0.999872	-0.0149559	0.00532419	0.014926	0.999874
1.2	0.999965	-0.00673913	-0.00503309	0.00667474	0.999897	-0.0127038	0.00511818	0.0126698	0.999907
1.23333	0.999958	-0.00778294	-0.00479125	0.00772043	0.999887	-0.01293	0.00489134	0.0128925	0.999905
1.26667	0.999955	-0.00825248	-0.00477771	0.00818178	0.999859	-0.0146345	0.00489781	0.0145947	0.999881
1.3	0.999965	-0.00706441	-0.00455378	0.00699777	0.999871	-0.0144872	0.00465554	0.0144548	0.999885
1.33333	0.999977	-0.00525375	-0.00429637	0.00520049	0.999911	-0.0123129	0.00436068	0.0122903	0.999915
1.36667	0.999982	-0.00415872	-0.00423654	0.00410301	0.999906	-0.0130733	0.00429051	0.0130557	0.999906
1.4	0.999986	-0.003261	-0.0042195	0.00319728	0.999882	-0.0150224	0.00426799	0.0150087	0.999878
1.43333	0.99999	-0.00205731	-0.00396951	0.00199267	0.999866	-0.0162209	0.00400235	0.0162129	0.999861
1.46667	0.999991	-0.00099731	-0.00410311	0.000925731	0.999848	-0.0174099	0.00411985	0.017406	0.99984
1.5	0.999991	-0.000273797	-0.00433915	0.000193567	0.999829	-0.0184792	0.00434347	0.0184782	0.99982
1.53333	0.99999	0.00088275	-0.00445918	-0.000959627	0.99985	-0.0172675	0.00444327	0.0172717	0.999841
1.56667	0.999989	0.00156019	-0.00436748	-0.00163436	0.999854	-0.0170316	0.00434027	0.0170386	0.999845
