0	0
0.0333333	0.438166
0.0666667	0.647407
0.1	0.714335
0.133333	0.742138
0.166667	0.757912
0.2	0.766709
0.233333	0.769634
0.266667	0.766581
0.3	0.76082
0.333333	0.753139
0.366667	0.74594
0.4	0.740503
0.433333	0.735237
0.466667	0.729832
0.5	0.724039
0.533333	0.7181
0.566667	0.713459
0.6	0.71064
0.633333	0.706268
0.666667	0.704439
0.7	0.703609
0.733333	0.702673
0.766667	0.701259
0.8	0.702486
0.833333	0.702087
0.866667	0.696848
0.9	0.692888
0.933333	0.698946
0.966667	0.697386
1	0.681128
1.03333	0.661246
1.06667	0.655801
1.1	0.666781
1.13333	0.69008
1.16667	0.724064
1.2	0.757125
1.23333	0.782215
1.26667	0.785855
1.3	0.77263
1.33333	0.750056
1.36667	0.71973
1.4	0.68606
1.43333	0.655036
1.46667	0.633212
1.5	0.626492
1.53333	0.626126
1.56667	0.620597
1.6	0.625233
1.63333	0.632756
1.66667	0.663085
1.7	0.672492
1.73333	0.627346
1.76667	0.563459
1.8	0.520342
1.83333	0.515733
1.86667	0.544595
1.9	0.60355
1.93333	0.697103
1.96667	0.814878
2	0.937
2.03333	1.05042
2.06667	1.14204
2.1	1.20474
2.13333	1.24782
2.16667	1.2675
2.2	1.25908
2.23333	1.23073
2.26667	1.13879
2.3	1.00797
2.33333	0.887772
2.36667	0.790342
2.4	0.704799
2.43333	0.638384
2.46667	0.583463
2.5	0.55028
2.53333	0.536055
2.56667	0.52366
2.6	0.518125
2.63333	0.519408
2.66667	0.506598
2.7	0.483558
2.73333	0.467188
2.76667	0.458189
2.8	0.459297
2.83333	0.483893
2.86667	0.555342
2.9	0.695142
2.93333	0.874447
2.96667	1.04545
3	1.19245
3.03333	1.30999
3.06667	1.39128
3.1	1.43992
3.13333	1.44808
3.16667	1.40997
3.2	1.32583
3.23333	1.15914
3.26667	0.943563
3.3	0.75279
3.33333	0.60414
3.36667	0.524499
3.4	0.504548
3.43333	0.527929
3.46667	0.570026
3.5	0.59902
3.53333	0.58432
3.56667	0.556936
3.6	0.528572
3.63333	0.480558
3.66667	0.444693
3.7	0.419184
3.73333	0.401055
3.76667	0.390506
3.8	0.405165
3.83333	0.494874
3.86667	0.691169
3.9	0.938132
3.93333	1.15698
3.96667	1.34179
4	1.48862
4.03333	1.59799
4.06667	1.67659
4.1	1.71352
4.13333	1.70838
4.16667	1.63877
4.2	1.50161
4.23333	1.31655
4.26667	1.11245
4.3	0.901586
4.33333	0.714622
4.36667	0.582278
4.4	0.504391
