0	-0.364484	0.275236	0.73996	0.996989	0.0229622	-0.0740607	-0.0119438	0.989224	0.14592	0.0766133	-0.144596	0.98652
0.0333333	0.144082	0.976954	-2.0028	0.0776356	0.996191	0.0397079	-0.996696	0.0765987	0.0270044	0.02386	-0.0416732	0.998846
0.0666667	0.140928	0.977084	-2.00346	0.0343335	0.998871	0.0328371	-0.999402	0.034447	-0.0028941	-0.00402197	-0.0327181	0.999457
0.1	0.140117	0.976956	-2.00299	0.0335257	0.99899	0.0299087	-0.999408	0.0337427	-0.00678192	-0.00778428	-0.0296637	0.99953
0.133333	0.139453	0.976749	-2.00226	0.0344069	0.999019	0.027883	-0.999358	0.0346697	-0.00899876	-0.00995663	-0.0275554	0.999571
0.166667	0.138835	0.976493	-2.00141	0.0347621	0.999055	0.026104	-0.99932	0.0350691	-0.011397	-0.0123017	-0.02569	0.999594
0.2	0.13824	0.976243	-2.00053	0.0349769	0.999082	0.0247209	-0.999276	0.0353331	-0.014119	-0.0149795	-0.0242092	0.999595
0.233333	0.137643	0.975952	-1.99958	0.0351743	0.999098	0.0237812	-0.999228	0.0355761	-0.0166878	-0.0175188	-0.0231758	0.999578
0.266667	0.137309	0.975777	-1.99855	0.0355438	0.999078	0.0240594	-0.999188	0.0359845	-0.0181422	-0.0189913	-0.023395	0.999546
0.3	0.137025	0.975592	-1.99758	0.0359104	0.999067	0.0239912	-0.999145	0.036385	-0.0196485	-0.0205031	-0.0232651	0.999519
0.333333	0.136798	0.97545	-1.99655	0.0360509	0.999058	0.0241401	-0.999117	0.0365534	-0.0207095	-0.0215724	-0.0233722	0.999494
0.366667	0.136694	0.975326	-1.99557	0.0363286	0.999042	0.0244	-0.999078	0.0368671	-0.0219956	-0.0228741	-0.0235784	0.99946
0.4	0.136645	0.975182	-1.99458	0.0367565	0.999023	0.0245384	-0.999028	0.0373327	-0.0234535	-0.0243467	-0.0236524	0.999424
0.433333	0.136757	0.975054	-1.99361	0.0371598	0.998991	0.0252253	-0.998971	0.0377918	-0.0250581	-0.0259861	-0.0242682	0.999368
0.466667	0.136868	0.974932	-1.99268	0.0373704	0.998959	0.0261525	-0.99893	0.0380571	-0.0262711	-0.0272391	-0.0251428	0.999313
0.5	0.13705	0.97484	-1.99182	0.037756	0.998924	0.0269411	-0.998887	0.0384898	-0.0272599	-0.0282675	-0.0258819	0.999265
0.533333	0.137249	0.974725	-1.99098	0.0378381	0.998898	0.0277619	-0.998863	0.0386137	-0.0279556	-0.0289968	-0.0266725	0.999224
0.566667	0.137569	0.97457	-1.9903	0.0375561	0.99889	0.0284216	-0.998832	0.0383887	-0.0293406	-0.0303991	-0.0272865	0.999165
0.6	0.137971	0.974411	-1.98965	0.0374091	0.998877	0.0290857	-0.998787	0.0383062	-0.0309246	-0.032004	-0.0278935	0.999098
0.633333	0.138279	0.974321	-1.98885	0.0379979	0.998866	0.0286697	-0.998741	0.0389022	-0.0316727	-0.0327521	-0.0274301	0.999087
0.666667	0.138733	0.974158	-1.98829	0.0375635	0.998871	0.0290789	-0.998714	0.0385177	-0.03298	-0.0340628	-0.0278027	0.999033
0.7	0.139144	0.973984	-1.98773	0.0369743	0.998904	0.0287065	-0.998698	0.0379462	-0.0340849	-0.0351368	-0.0274088	0.999007
0.733333	0.1395	0.97382	-1.98699	0.0371538	0.998958	0.0265066	-0.998694	0.0380489	-0.0341013	-0.0350743	-0.025205	0.999067
0.766667	0.139868	0.973636	-1.98638	0.036526	0.999046	0.0239531	-0.998722	0.0373314	-0.0340841	-0.0349458	-0.0226775	0.999132
0.8	0.140176	0.973495	-1.98569	0.0359885	0.999121	0.021499	-0.99874	0.0367107	-0.0342022	-0.0349614	-0.0202411	0.999184
0.833333	0.140369	0.973342	-1.98496	0.0360286	0.999162	0.0194373	-0.998702	0.0366992	-0.0353219	-0.0360056	-0.0181395	0.999187
0.866667	0.140597	0.973253	-1.98425	0.0357361	0.999203	0.0178077	-0.998652	0.0363765	-0.0370392	-0.0376574	-0.01646	0.999155
0.9	0.140767	0.973098	-1.98351	0.0354573	0.999234	0.0165332	-0.998579	0.0360829	-0.0392177	-0.0397843	-0.0151191	0.999094
0.933333	0.140783	0.972922	-1.98267	0.0353648	0.999263	0.0149158	-0.998499	0.0359545	-0.0413176	-0.0418235	-0.0134323	0.999035
0.966667	0.140744	0.972774	-1.98163	0.0351124	0.999296	0.013187	-0.998433	0.0356513	-0.043142	-0.0435817	-0.0116515	0.998982
1	0.140585	0.972564	-1.98029	0.0350952	0.999317	0.0115851	-0.998336	0.0355867	-0.0453638	-0.0457451	-0.00997374	0.998903
1.03333	0.140187	0.972406	-1.97858	0.0341341	0.999367	0.0100205	-0.998248	0.0345773	-0.0480204	-0.0483365	-0.00836382	0.998796
1.06667	0.139529	0.972235	-1.97631	0.0326538	0.999429	0.00871524	-0.998112	0.0330621	-0.0517597	-0.0520183	-0.00700863	0.998622
1.1	0.138243	0.972152	-1.97353	0.0291728	0.999543	0.00797851	-0.997998	0.029574	-0.0559026	-0.056113	-0.0063317	0.998404
1.13333	0.136313	0.972002	-1.96987	0.0257575	0.999644	0.0069	-0.997897	0.0261219	-0.0593226	-0.0594818	-0.00535749	0.998215
1.16667	0.133873	0.971591	-1.96538	0.0244171	0.999687	0.00552185	-0.997798	0.024711	-0.0615557	-0.0616729	-0.00400668	0.998088
1.2	0.130954	0.970814	-1.96002	0.0252762	0.999671	0.00436101	-0.997701	0.0255003	-0.0627823	-0.0628729	-0.00276409	0.998018
