0	0.857478	-0.514521	0	0.514521	0.857478	0	0	0	1
0.0333333	0.763912	-0.625186	-0.159939	0.608094	0.780347	-0.145879	0.216009	0.0141808	0.976288
0.0666667	0.761775	-0.531348	-0.370633	0.447129	0.845216	-0.292722	0.468802	0.0572674	0.881445
0.1	0.723601	-0.447651	-0.525366	0.280534	0.886198	-0.36872	0.630636	0.119423	0.766835
0.133333	0.669362	-0.384105	-0.635939	0.137564	0.905257	-0.401978	0.73009	0.181586	0.658783
0.166667	0.614489	-0.338088	-0.712811	0.0237069	0.911027	-0.411665	0.788569	0.236065	0.567831
0.2	0.566518	-0.305443	-0.765351	-0.0631938	0.90993	-0.409919	0.821622	0.280592	0.49619
0.233333	0.527836	-0.282594	-0.800956	-0.127585	0.905945	-0.403716	0.839709	0.315286	0.442135
0.266667	0.498847	-0.266233	-0.824786	-0.17496	0.901123	-0.396693	0.848847	0.342194	0.402942
0.3	0.477709	-0.254367	-0.840888	-0.209781	0.896448	-0.390351	0.853104	0.362876	0.374879
0.333333	0.462662	-0.245439	-0.851883	-0.235834	0.892215	-0.385142	0.854591	0.379093	0.354911
0.366667	0.452207	-0.24006	-0.859	-0.252272	0.889345	-0.381345	0.855493	0.389148	0.341607
0.4	0.444659	-0.236299	-0.863969	-0.263933	0.88718	-0.378485	0.855931	0.396327	0.332125
0.433333	0.439292	-0.233884	-0.867364	-0.271677	0.885716	-0.376428	0.856279	0.401005	0.325547
0.466667	0.435055	-0.232093	-0.869977	-0.277547	0.884592	-0.374787	0.85656	0.404512	0.320429
0.5	0.43245	-0.230375	-0.871731	-0.282563	0.883482	-0.373655	0.856239	0.407906	0.316966
0.533333	0.430481	-0.229761	-0.872866	-0.284801	0.883079	-0.372908	0.856489	0.409123	0.314712
0.566667	0.429636	-0.228756	-0.873547	-0.287454	0.88241	-0.372455	0.856027	0.411125	0.313358
0.6	0.429474	-0.227885	-0.873854	-0.289509	0.881825	-0.372249	0.855416	0.41286	0.312747
0.633333	0.429118	-0.227466	-0.874138	-0.290615	0.881542	-0.372057	0.85522	0.413694	0.312181
0.666667	0.427783	-0.22756	-0.874767	-0.290967	0.881606	-0.371629	0.855769	0.413505	0.310923
0.7	0.427924	-0.227823	-0.87463	-0.290306	0.881785	-0.371723	0.855922	0.41298	0.311199
0.733333	0.428099	-0.228266	-0.874429	-0.289218	0.882085	-0.371859	0.856203	0.412093	0.311601
0.766667	0.429224	-0.228507	-0.873814	-0.288191	0.882247	-0.372273	0.855987	0.411614	0.312828
0.8	0.430374	-0.229285	-0.873044	-0.285925	0.882766	-0.372787	0.856169	0.410064	0.314361
0.833333	0.430684	-0.229776	-0.872762	-0.284674	0.883092	-0.372974	0.85643	0.409086	0.314923
0.866667	0.430706	-0.230269	-0.872622	-0.283541	0.883417	-0.373067	0.856794	0.408106	0.315202
0.9	0.429969	-0.231382	-0.872691	-0.281315	0.884148	-0.373021	0.857898	0.405889	0.315065
0.933333	0.428844	-0.233643	-0.872642	-0.27661	0.885618	-0.373052	0.859988	0.401362	0.315164
0.966667	0.426422	-0.236595	-0.873033	-0.270828	0.887509	-0.3728	0.863028	0.395412	0.314376
1	0.422584	-0.239818	-0.87402	-0.264945	0.889544	-0.372177	0.866734	0.388843	0.312368
1.03333	0.418531	-0.243289	-0.87501	-0.258468	0.891704	-0.371561	0.870647	0.381672	0.310323
1.06667	0.413806	-0.246624	-0.876323	-0.252484	0.893752	-0.370754	0.874652	0.374678	0.307571
1.1	0.408243	-0.250794	-0.877747	-0.244684	0.896276	-0.369891	0.87947	0.365776	0.304533
1.13333	0.401524	-0.254842	-0.879679	-0.237466	0.898689	-0.368739	0.884527	0.356951	0.300329
1.16667	0.395596	-0.25847	-0.881304	-0.23077	0.900823	-0.367782	0.88896	0.348872	0.296714
1.2	0.3891	-0.263873	-0.882594	-0.219543	0.903927	-0.367038	0.894652	0.336582	0.293786
1.23333	0.381259	-0.269009	-0.884463	-0.209236	0.90679	-0.365994	0.900479	0.324601	0.289436
1.26667	0.37392	-0.272335	-0.886576	-0.203281	0.908609	-0.364838	0.904909	0.316644	0.284387
1.3	0.368591	-0.275753	-0.88775	-0.196053	0.910449	-0.364205	0.908683	0.308289	0.281521
1.33333	0.362496	-0.278653	-0.889353	-0.190414	0.911984	-0.363356	0.912326	0.30106	0.277531
1.36667	0.355006	-0.280911	-0.891661	-0.186999	0.913173	-0.36214	0.915971	0.295302	0.271652
1.4	0.347753	-0.282213	-0.894105	-0.186124	0.913866	-0.360842	0.918926	0.291899	0.265273
1.43333	0.340437	-0.282953	-0.896683	-0.186856	0.914267	-0.359445	0.921514	0.289919	0.258378
1.46667	0.330371	-0.284627	-0.899912	-0.18575	0.915195	-0.357652	0.925393	0.285316	0.249485
1.5	0.325283	-0.284109	-0.901927	-0.189397	0.914897	-0.356501	0.926455	0.286786	0.243791
1.53333	0.323936	-0.282335	-0.902969	-0.195546	0.913842	-0.355886	0.92565	0.291856	0.240817
1.56667	0.318653	-0.281883	-0.904987	-0.199061	0.913565	-0.354646	0.926733	0.293157	0.234998
1.6	0.319006	-0.279934	-0.905468	-0.205173	0.91233	-0.35434	0.925278	0.298814	0.233604
1.63333	0.319957	-0.279172	-0.905368	-0.207236	0.911839	-0.354405	0.924489	0.301019	0.233895
1.66667	0.322229	-0.27806	-0.904904	-0.209874	0.911119	-0.354705	0.923104	0.304212	0.235231
1.7	0.322209	-0.276581	-0.905364	-0.214567	0.910143	-0.354403	0.922032	0.308453	0.233911
1.73333	0.325079	-0.270755	-0.906099	-0.231753	0.906114	-0.353905	0.91685	0.325038	0.231811
1.76667	0.317708	-0.270104	-0.908903	-0.236679	0.905635	-0.351864	0.918175	0.326908	0.223799
1.8	0.305754	-0.267869	-0.913652	-0.24854	0.90388	-0.348178	0.919099	0.333536	0.209788
1.83333	0.297131	-0.263694	-0.917703	-0.265766	0.90029	-0.34474	0.917105	0.346327	0.197423
1.86667	0.288539	-0.261448	-0.921081	-0.276619	0.898212	-0.341611	0.916639	0.353356	0.186847
1.9	0.279108	-0.259452	-0.924545	-0.287048	0.896241	-0.338165	0.916353	0.359773	0.175673
1.93333	0.275858	-0.260255	-0.925294	-0.285368	0.897068	-0.337393	0.91786	0.357122	0.173195
1.96667	0.283078	-0.264183	-0.921995	-0.268811	0.900932	-0.34068	0.920656	0.344281	0.184018
2	0.291889	-0.267999	-0.918138	-0.252358	0.904346	-0.344201	0.92256	0.332168	0.196337
2.03333	0.295786	-0.275818	-0.914568	-0.224139	0.910641	-0.347124	0.928586	0.307665	0.207533
2.06667	0.29798	-0.284128	-0.911306	-0.194807	0.916483	-0.34944	0.934483	0.281655	0.217744
2.1	0.295206	-0.292605	-0.909525	-0.166446	0.921643	-0.350527	0.940824	0.254865	0.223372
2.13333	0.283972	-0.304288	-0.909268	-0.128725	0.927624	-0.350633	0.950152	0.216616	0.22425
2.16667	0.261099	-0.318663	-0.911198	-0.0817518	0.93325	-0.3498	0.961844	0.165824	0.217619
2.2	0.231826	-0.333528	-0.913792	-0.0282044	0.936684	-0.349039	0.972348	0.106689	0.207741
2.23333	0.208629	-0.347091	-0.914331	0.0298425	0.936728	-0.348784	0.97754	0.0454803	0.205786
2.26667	0.196051	-0.360068	-0.912094	0.0952542	0.932738	-0.347744	0.975956	-0.0187053	0.217162
2.3	0.199388	-0.371003	-0.906973	0.157018	0.925695	-0.344143	0.967259	-0.0737934	0.242827
2.33333	0.213428	-0.379176	-0.900374	0.205104	0.918461	-0.338174	0.955186	-0.112494	0.273796
2.36667	0.231358	-0.38189	-0.894781	0.22461	0.915854	-0.332808	0.946586	-0.123979	0.297666
2.4	0.237331	-0.376792	-0.895378	0.203885	0.920503	-0.333323	0.949792	-0.103446	0.295286
2.43333	0.244707	-0.364974	-0.898283	0.15531	0.929242	-0.335243	0.957078	-0.0574762	0.284076
2.46667	0.259021	-0.349663	-0.900358	0.0968491	0.936876	-0.335982	0.961004	-0.000172436	0.276535
2.5	0.292049	-0.32637	-0.898994	0.0198751	0.941842	-0.335468	0.956197	0.0801057	0.281551
2.53333	0.324616	-0.300942	-0.896693	-0.0547675	0.940462	-0.335458	0.944259	0.158005	0.288807
2.56667	0.347428	-0.2771	-0.895829	-0.120134	0.934314	-0.335596	0.92998	0.224215	0.291317
2.6	0.366133	-0.252934	-0.895528	-0.182755	0.924066	-0.335713	0.91244	0.286578	0.292106
2.63333	0.375319	-0.230985	-0.897653	-0.239162	0.911525	-0.334551	0.895509	0.340248	0.28687
2.66667	0.370988	-0.214854	-0.903441	-0.28368	0.900143	-0.330559	0.884248	0.378921	0.272992
2.7	0.36055	-0.202849	-0.910415	-0.319501	0.890158	-0.324867	0.876312	0.408009	0.256136
2.73333	0.345642	-0.195401	-0.917796	-0.345037	0.883094	-0.317953	0.872629	0.426572	0.237814
2.76667	0.319622	-0.191093	-0.928076	-0.366175	0.878452	-0.306982	0.873932	0.437957	0.210799
2.8	0.306001	-0.188369	-0.93321	-0.378819	0.875198	-0.300874	0.873418	0.445585	0.196454
2.83333	0.309426	-0.187977	-0.932159	-0.378899	0.874717	-0.302167	0.872176	0.446693	0.199436
2.86667	0.325025	-0.18767	-0.926897	-0.37469	0.874348	-0.308419	0.868312	0.447544	0.213867
2.9	0.352087	-0.19025	-0.916428	-0.358377	0.877104	-0.319773	0.864639	0.441014	0.240635
